,id,album,artists,duration_ms,explicit,name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
4639,5R691ipUYRDYW6ehapjoj6,The Off-Season,['J. Cole'],196946,True,9 5 . s o u t h,67,0.713,0.793,2,-5.277,1,0.397,0.271,0.0,0.727,0.203,71.724
4640,1NeLwFETswx8Fzxl2AFl91,Discovery,['Daft Punk'],232666,False,Something About Us,73,0.875,0.475,9,-12.673,0,0.0986,0.44,0.72,0.046,0.384,99.958
4641,232jKM7OzWMfuwHyf9r3dX,Drama (feat. Drake) [Sped Up],"['Roy Woods', 'Drake']",251859,True,Drama (feat. Drake),74,0.708,0.358,11,-9.815,1,0.0563,0.157,0.0,0.109,0.118,122.021
4642,03mSflzSaf1E93slycwFlv,Summer Too Hot,['Chris Brown'],161973,True,Summer Too Hot - Sped Up,52,0.705,0.847,0,-6.03,1,0.0764,0.125,0.00375,0.638,0.331,104.883
4643,6X5x6uOKio6vBiHyptfkGV,Project Baby 2: All Grown Up,['Kodak Black'],150979,True,Unexplainable,65,0.672,0.422,5,-6.121,1,0.441,0.0721,0.0,0.114,0.305,178.055
4644,2fZ1DdMpQZIiPMIgyt27dT,THE WORLD EP.2 : OUTLAW,['ATEEZ'],186434,False,Wake Up,71,0.558,0.931,1,-3.484,1,0.0644,0.00286,0.0,0.228,0.41,149.918
4645,3PqAnW2bB5TQnMoBivyFOb,I Care 4 U,['Aaliyah'],265666,False,Are You That Somebody,72,0.85,0.657,9,-7.078,0,0.166,0.14,0.0192,0.0939,0.843,137.971
4646,0UmMT7DNXCOJvSmXXGNG5b,The Last Slimeto,['YoungBoy Never Broke Again'],132750,True,Umm Hmm,65,0.763,0.709,9,-5.748,1,0.199,0.00815,0.0,0.123,0.277,160.16
4647,4BUta6U0pwvKawWfpdHwH8,sad songs everyone knows,['Ed Sheeran'],215506,False,Visiting Hours,0,0.471,0.396,8,-6.654,1,0.0336,0.77,0.0,0.0729,0.263,149.609
4648,3P3suix3tTmgAsN9hXoY5Y,Notte in Campeggio,['Ed Sheeran'],215506,False,Visiting Hours,0,0.471,0.396,8,-6.654,1,0.0336,0.77,0.0,0.0729,0.263,149.609
4649,1DXzMeKk9mHIlWj8SkXxSi,chill songs everyone knows,['Ed Sheeran'],215506,False,Visiting Hours,0,0.471,0.396,8,-6.654,1,0.0336,0.77,0.0,0.0729,0.263,149.609
4650,7MVIfkyzuUmQ716j8U7yGR,Rara Vez,"['Taiu', 'Milo j']",128677,False,Rara Vez,91,0.838,0.708,5,-4.668,0,0.166,0.176,0.0,0.343,0.96,119.984
4651,0Ph6L4l8dYUuXFmb71Ajnd,Ricky Martin,['Ricky Martin'],243160,False,Livin' la Vida Loca,79,0.425,0.954,1,-3.756,0,0.0476,0.00414,0.0,0.0555,0.933,178.043
4652,03xWMkKEbeO4SnylA53ipj,Tangled,['Mandy Moore'],152333,False,"When Will My Life Begin? - From ""Tangled"" / Soundtrack Version",74,0.673,0.42,4,-7.581,1,0.0317,0.112,0.0,0.0897,0.385,108.066
4653,7lNmcW2wW6ciV9Rhh8YOMe,American Heartbreak,['Zach Bryan'],254258,False,Something in the Orange - Z&E's Version,70,0.594,0.382,7,-5.432,1,0.0292,0.416,0.0,0.117,0.223,110.237
4654,6KqOVYU3af2wsqxh1iO1lx,PORTALS,['Melanie Martinez'],247873,False,VOID,73,0.715,0.656,9,-7.257,1,0.0421,0.178,0.0378,0.186,0.415,99.996
4655,2n7ohqg1s68ToAHh4u9mcW,YHLQMDLG,['Bad Bunny'],192024,True,Vete,77,0.886,0.672,1,-4.394,1,0.188,0.0363,8.78e-06,0.101,0.526,91.976
4656,51HurwUcQOP7DaGR4ORYZ3,Stick Season (We'll All Be Here Forever),['Noah Kahan'],215341,False,The View Between Villages,69,0.268,0.155,1,-14.039,1,0.0439,0.848,0.000176,0.0707,0.0562,76.643
4657,183WuVX0zsr0dHydHkKtGQ,PORTALS,['Melanie Martinez'],284770,True,TUNNEL VISION,73,0.483,0.412,8,-10.038,0,0.0441,0.731,0.00245,0.403,0.581,180.111
4658,0v4z1tuZvn6LGknom9Qx7d,Red (Taylor's Version),['Taylor Swift'],224240,False,Babe (Taylor's Version) (From The Vault),74,0.584,0.743,4,-7.075,1,0.0931,0.0538,2.83e-06,0.121,0.746,167.844
4659,5J7teKIJGtqVypgYI6sqXj,YHLQMDLG,"['Bad Bunny', 'Mora']",232496,True,Una Vez,81,0.55,0.598,11,-5.402,0,0.0831,0.132,2.58e-06,0.0955,0.543,83.836
4660,5HpXH64cSBNu26yhw3vK37,El Amor De Tu Vida,"['Carin Leon', 'Conjunto Primavera']",163223,False,El Amor De Tu Vida,79,0.542,0.489,8,-7.89,1,0.0573,0.378,0.0,0.123,0.674,125.336
4661,6iYMfxznTBlcVOgRHab2W0,Fine Line,['Harry Styles'],221826,False,"Sunflower, Vol. 6",76,0.566,0.846,7,-6.904,0,0.035,0.000564,0.000795,0.121,0.86,160.02
4662,2nYAQN9ZGvoED0N4er1Lt1,Vive Y Dejame Vivir,['Tito Torbellino Jr'],176208,False,El Vago De Los Nike,76,0.762,0.627,7,-7.142,0,0.0557,0.165,3.35e-06,0.289,0.668,115.147
4663,5SkLd0qWWqYtv3Ry0dIyIh,Si Me Ven,['Los Gemelos De Sinaloa'],174432,False,Si Me Ven,72,0.767,0.666,7,-4.951,1,0.13,0.427,3.71e-06,0.243,0.532,111.879
4664,4eAwB5pnKFTmsgc3zWoYO0,Finding Beauty In Negative Spaces (Bonus Track Version),['Seether'],193893,True,Fake It,78,0.611,0.95,8,-3.509,1,0.0518,0.00141,1.59e-06,0.0543,0.607,132.078
4665,2yS8aYWXEWJ1NlZ7VPDroT,Que Bendición,['Banda MS de Sergio Lizárraga'],176800,False,Me Vas a Extrañar,77,0.756,0.526,8,-5.379,1,0.0408,0.581,1.08e-05,0.0875,0.94,144.942
4666,6H0AwSQ20mo62jGlPGB8S6,Pretty Girls Like Trap Music,"['2 Chainz', 'Ty Dolla $ign', 'Trey Songz', 'Jhené Aiko']",210200,True,It's A Vibe,71,0.822,0.502,7,-7.38,1,0.148,0.0312,0.000887,0.114,0.525,73.003
4667,7l0Lr7Tl4Gt8hQj4v3rwtf,The Drug In Me Is You,['Falling In Reverse'],231840,False,I'm Not A Vampire,72,0.235,0.965,2,-2.882,0,0.28,0.00887,0.0,0.0448,0.322,185.278
4668,2mU4tSADejq3Ag5MRnHcGl,New Millennium Stars,['Coldplay'],242373,False,Viva La Vida,0,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015
4669,7cgbHamf3jJKUQ2T78ZdRW,Novità Italia 2023,['Coldplay'],242373,False,Viva La Vida,0,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015
4670,7ppw6BjqPiOtIUVKhWd6KK,Clean TikTok Songs,['Coldplay'],242373,False,Viva La Vida,0,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015
4671,34yJF59FmIGDOvFlNp5Gtx,Broken Heart Girl,['The Weeknd'],205469,False,Don’t Break My Heart,0,0.767,0.618,10,-7.163,1,0.032,0.31,0.0,0.179,0.243,121.959
4672,2wvMC5EyaaYQwBfiwwY2xE,"But Seriously, Folks...",['Joe Walsh'],536226,False,Life's Been Good,69,0.505,0.476,2,-12.897,1,0.0711,0.25,0.00915,0.113,0.542,99.31
4673,0Q2n5yzl2XRqYbV77tZNYp,GOODMORNINGTOKYO!,['TOKYO’S REVENGE'],150115,True,GOODMORNINGTOKYO!,70,0.907,0.539,4,-7.782,1,0.36,0.0408,0.0,0.253,0.664,124.918
4674,6wBpO4Xc4YgShnENGSFA1M,FEARLESS,['LE SSERAFIM'],196540,False,Sour Grapes,78,0.779,0.801,6,-5.564,0,0.0457,0.395,0.0,0.108,0.72,139.998
4675,1wsRitfRRtWyEapl0q22o8,The Battle Of Los Angeles,['Rage Against The Machine'],206200,True,Guerrilla Radio,74,0.599,0.957,11,-5.764,1,0.188,0.0129,7.06e-05,0.155,0.489,103.68
4676,6PUIzlqotEmPuBfjbwYWOB,Summertime Sadness [Lana Del Rey vs. Cedric Gervais] (Cedric Gervais Remix),"['Lana Del Rey', 'Cedric Gervais']",214912,False,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,78,0.572,0.81,1,-5.791,0,0.0558,0.0157,6.53e-06,0.13,0.11,126.052
4677,6xq5DxZWGgdStAxGAil0yw,Down To Earth,['Rainbow'],197160,False,Since You Been Gone,77,0.733,0.726,7,-6.514,1,0.0371,0.379,2.58e-06,0.471,0.915,120.814
4678,0ByMNEPAPpOR5H69DVrTNy,Good Girl Gone Bad: Reloaded,['Rihanna'],267080,False,Don't Stop The Music,83,0.835,0.669,6,-5.582,0,0.0643,0.0336,6.92e-05,0.0535,0.542,122.668
4679,7uYQELhe7g6QLIzZDOlhbW,Goodpain,['Yoke Lore'],204208,False,Beige,76,0.434,0.677,10,-7.535,1,0.119,0.384,0.0684,0.119,0.218,167.923
4680,4CxFN5zON70B3VOPBYbd6P,brent,"['Jeremy Zucker', 'Chelsea Cutler']",219146,False,you were good to me,77,0.561,0.0848,2,-15.099,1,0.0404,0.913,2.62e-05,0.112,0.206,102.128
4681,3Z6cltU0OfbUdSZtZlzKPL,Dream Girl,['Crisaunt'],179286,False,Dream Girl,72,0.945,0.239,4,-17.862,1,0.0389,0.372,0.29,0.118,0.583,118.616
4682,11mwFrKvLXCbcVGNxffGyP,Christina Aguilera (Expanded Edition),['Christina Aguilera'],217573,False,Genie In a Bottle,76,0.633,0.8,1,-6.945,1,0.166,0.209,0.000123,0.137,0.913,175.716
4683,6JjEVlMkfHWMeYavkEYzNO,Gassed Up,['Nebu Kiniza'],193911,True,Gassed Up,70,0.798,0.568,5,-9.072,0,0.135,0.0213,0.0,0.0586,0.45,148.88
4684,7cy1bEJV6FCtDaYpsk8aG6,The Captain and Me,['The Doobie Brothers'],195306,False,China Grove,70,0.623,0.91,9,-8.448,1,0.0384,0.319,0.000448,0.081,0.745,145.624
4685,4WiQA1AGWHFvaxBU6bHghs,DONDE QUIERO ESTAR,['Quevedo'],151324,False,PUNTO G,86,0.751,0.761,11,-4.113,0,0.15,0.251,0.000238,0.0991,0.553,92.032
4686,21pySLskKIKrhDziCX5ojQ,Doll Domination (Deluxe),['The Pussycat Dolls'],245680,False,When I Grow Up,74,0.671,0.685,11,-5.762,0,0.05,0.00165,0.0,0.398,0.368,118.449
4687,0SMkzFGJOBFDI9KfYD55L0,The La's,"[""The La's""]",162160,False,There She Goes,69,0.536,0.854,7,-6.907,1,0.0298,0.0129,0.743,0.156,0.905,122.733
4688,45Ia1U4KtIjAPPU7Wv1Sea,Are You Gonna Go My Way,['Lenny Kravitz'],211933,False,Are You Gonna Go My Way,77,0.619,0.67,11,-10.322,0,0.0353,0.00165,0.0109,0.331,0.777,129.269
4689,73SpzrcaHk0RQPFP73vqVR,No Time To Die,['Billie Eilish'],242265,False,No Time To Die,79,0.38,0.219,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.537
4690,1nltpRhEiXikwDlVn4UADk,Twelve Carat Toothache,"['Post Malone', 'The Weeknd']",192721,True,One Right Now (with The Weeknd),77,0.682,0.764,1,-5.411,1,0.0477,0.0363,0.0,0.103,0.701,97.023
4691,0udeaEoaB60lDj0JK6EsA2,American Heartbreak,['Zach Bryan'],161769,False,No Cure,68,0.524,0.736,0,-3.683,1,0.0493,0.0393,1.81e-06,0.202,0.375,122.215
4692,1M39ETXmej4g9EMSeXPUgj,Stick Season,['Noah Kahan'],256871,False,New Perspective,69,0.685,0.522,5,-9.635,1,0.0415,0.264,1.31e-06,0.0837,0.509,156.529
4693,1Cwsd5xI8CajJz795oy4XF,Maybe You've Been Brainwashed Too,['New Radicals'],300773,False,You Get What You Give,79,0.621,0.901,2,-5.396,1,0.0302,0.17,0.0,0.0875,0.744,113.967
4694,3kxUcpFquT4ZdvJC1Nyu5q,Airline White Noise,['Crafting Audio'],162407,False,Cabin Noise Focus,75,0.107,0.236,11,-26.609,0,0.0579,0.937,0.0138,0.111,0.00228,80.628
4695,6ndmKwWqMozN2tcZqzCX4K,The Rising Tied,"['Fort Minor', 'Styles Of Beyond']",230493,True,Remember the Name (feat. Styles of Beyond),75,0.688,0.835,8,-4.162,1,0.0911,0.0583,2.87e-06,0.0795,0.88,84.858
4696,2kx5sQgmjYug0GiDh1a4sU,"Living Life, In The Night","['Cheriimoya', 'Sierra Kidd']",122517,True,"Living Life, In The Night",82,0.624,0.499,0,-9.962,0,0.0495,0.82,0.0,0.12,0.298,143.249
4697,1BPBwKueIEMnUcbbs2te7B,NUMB,['Chri$tian Gate$'],112500,True,NUMB,72,0.682,0.598,8,-5.694,1,0.264,0.0575,0.0,0.299,0.823,103.791
4698,4GSDkZt7GcmzBWmsMcpaVO,Dancing In The Moonlight (feat. NEIMY),"['Jubël', 'NEIMY']",164009,False,Dancing In The Moonlight (feat. NEIMY),79,0.659,0.615,11,-5.865,0,0.0644,0.27,0.0,0.187,0.193,119.843
4699,2xkCK64mVslpApVL7i6Mxj,Heart Racing,"['Kanii', 'Riovaz', 'Nimstarr']",156106,False,Heart Racing,78,0.818,0.803,11,-6.755,0,0.0996,0.034,2.59e-05,0.222,0.692,119.988
4700,4VcPtoOpK3oBMDZJ9Ptp9f,"Lil Durk Presents: Only the Family Involved, Vol. 2","['Only The Family', 'Lil Durk']",184258,True,No Auto Durk,69,0.765,0.553,11,-7.116,0,0.358,0.00822,0.0,0.206,0.565,154.971
4701,1yYlpGuBiRRf33e1gY61bN,Historian,['Lucy Dacus'],391829,True,Night Shift,71,0.48,0.311,9,-7.887,1,0.0258,0.313,1.52e-05,0.113,0.162,86.15
4702,6hmhG1b4LEyNuashVvuIAo,So Good,"['Zara Larsson', 'MNEK']",213427,False,Never Forget You,76,0.583,0.732,11,-5.728,0,0.0457,0.00312,9.86e-06,0.269,0.276,145.992
4703,0Dn0h4YdPvM4v0HNdgnyeP,Como Es Arriba Es Abajo,"['Natanael Cano', 'Dan Sanchez']",165351,True,Como Es Arriba Es Abajo,83,0.734,0.644,0,-5.48,0,0.0366,0.0299,0.0,0.208,0.923,139.864
4704,1jUA4rb6ZCv4gby4YU53xq,Jordin Sparks,"['Jordin Sparks', 'Chris Brown']",264373,False,No Air (feat. Chris Brown),75,0.466,0.759,8,-4.978,0,0.199,0.0521,0.0,0.0587,0.328,160.033
4705,0lP4HYLmvowOKdsQ7CVkuq,A Beautiful Lie,['Thirty Seconds To Mars'],231533,False,The Kill,80,0.179,0.912,4,-3.881,0,0.0791,0.0014,0.000294,0.582,0.289,182.99
4706,0qjoeS8gwEFqf0ju66ledI,Beautiful Mind,['Rod Wave'],174750,True,Sweet Little Lies,68,0.656,0.679,10,-8.594,1,0.0598,0.014,0.0,0.101,0.27,159.978
4707,1ESipSqVefdknPg5IBKFND,Carolina,['Eric Church'],191333,False,Smoke A Little Smoke,70,0.77,0.641,10,-6.077,0,0.035,0.0206,0.00023,0.106,0.639,96.98
4708,6gQUbFwwdYXlKdmqRoWKJe,Permanent Vacation,['Aerosmith'],265773,False,Dude (Looks Like A Lady),73,0.54,0.982,4,-2.962,0,0.0458,0.435,3.37e-05,0.0457,0.91,126.294
4709,1Eolhana7nKHYpcYpdVcT5,Axis: Bold As Love,['Jimi Hendrix'],145746,False,Little Wing,75,0.515,0.534,6,-8.045,1,0.0768,0.181,0.00278,0.0547,0.426,70.776
4710,2L95U6syP0bV3fkYYOzmiW,La Mamá de la Mamá,"['El Alfa', 'Chael Produciendo', 'CJ', 'El Cherry Scom']",219000,True,La Mamá de la Mamá,75,0.922,0.927,11,-3.025,1,0.105,0.283,0.00331,0.719,0.796,129.978
4711,798ahLNEcoFER7Vywg1FMT,Vamos Bien,['Calibre 50'],156266,False,A La Antigüita,80,0.651,0.726,8,-4.144,1,0.0539,0.382,0.0,0.0535,0.963,179.99
4712,7CoMBpPTwQi2wPT0U0Nr9b,Birthplace,['Novo Amor'],208653,False,State Lines,77,0.509,0.31,9,-10.623,1,0.0313,0.959,0.229,0.0963,0.151,137.474
4713,4W4wYHtsrgDiivRASVOINL,Cosmic Thing,"[""The B-52's""]",320680,False,Love Shack,74,0.701,0.803,5,-6.786,0,0.0545,0.0544,1.54e-06,0.7,0.903,133.608
4714,0v1XpBHnsbkCn7iJ9Ucr1l,Crush,['Bon Jovi'],224493,False,It's My Life,84,0.551,0.913,0,-4.063,0,0.0466,0.0263,1.35e-05,0.347,0.544,119.992
4715,3zkyus0njMCL6phZmNNEeN,LET GO,['Central Cee'],174246,True,LET GO,86,0.735,0.449,2,-9.933,0,0.383,0.859,0.0,0.213,0.514,146.016
4716,1Knctxx9vGZxpZfF66BIEa,Legends,['Juice WRLD'],191840,True,Legends,74,0.594,0.798,4,-5.244,1,0.0844,0.115,0.0,0.143,0.381,142.049
4717,5H4mXWKcicuLKDn4Jy0sK7,Dark Lane Demo Tapes,['Drake'],192931,True,Time Flies,80,0.864,0.477,10,-5.786,1,0.224,0.201,0.0,0.182,0.5,86.46
4718,2JMW1iCKgPnSqbVVhHR6wI,Im Still Serious,['Baby Smoove'],182334,True,Losing My Mind,70,0.73,0.44,1,-13.748,0,0.229,0.0867,0.0,0.104,0.077,94.982
4719,6tsojOQ5wHaIjKqIryLZK6,One By One (Expanded Edition),['Foo Fighters'],263440,False,All My Life,77,0.577,0.604,5,-5.703,1,0.0495,0.000218,0.000579,0.477,0.637,167.719
4720,6jL2uRZSFjMPwNakVHcES1,La Bachata,['La Pocima Norteña'],178050,False,La Bachata,72,0.78,0.797,7,-3.848,0,0.0304,0.169,1.24e-06,0.142,0.895,122.08
4721,11EX5yhxr9Ihl3IN1asrfK,Need You Now,['Lady A'],277573,False,Need You Now,75,0.587,0.622,4,-5.535,1,0.0303,0.0927,0.000636,0.2,0.231,107.943
4722,1Dr5JexwA15wmKe7Y7maA9,Dopamine,['BØRNS'],274320,False,Past Lives,75,0.743,0.685,4,-6.863,1,0.0975,0.0664,6.75e-05,0.0884,0.443,109.988
4723,3VCXx37jNGNOMns6z2OnvJ,I'm Sure,['Harmless'],321438,False,Swing Lynn,77,0.464,0.945,2,-1.815,1,0.0401,0.0506,0.756,0.112,0.453,165.177
4724,6ZtiywT2Qm50a1uR0jlY35,"Sit Still, Look Pretty",['Daya'],207761,False,"Sit Still, Look Pretty",77,0.846,0.734,2,-3.601,1,0.108,0.286,8.27e-05,0.425,0.717,90.98
4725,42UaitnwvuKqNcD5Oa2HlD,Songs to Break Up To,['Wild Rivers'],199391,False,Thinking 'Bout Love,73,0.733,0.324,5,-8.122,1,0.033,0.479,0.0,0.067,0.388,141.8
4726,5j0McHPthKpOXRr3fBq8M0,Here I Stand,"['Usher', 'Jeezy']",259720,False,Love in This Club (feat. Young Jeezy),75,0.573,0.712,0,-5.976,1,0.0732,0.0572,0.0,0.167,0.346,140.012
4727,7MOCaEUbfGyq1K96umNVwJ,drowning,['Jessie Murph'],146266,True,Pray,77,0.588,0.39,8,-7.753,1,0.0578,0.726,1.26e-05,0.0965,0.206,96.571
4728,4G3dZN9o3o2X4VKwt4CLts,Bizarre Ride II The Pharcyde,['The Pharcyde'],303493,False,Passin' Me By,73,0.759,0.756,4,-8.145,0,0.266,0.0903,2.36e-06,0.265,0.613,87.059
4729,0YJ9FWWHn9EfnN0lHwbzvV,In Rainbows,['Radiohead'],248893,False,Jigsaw Falling Into Place,76,0.462,0.832,11,-6.085,0,0.0479,0.108,0.00416,0.0741,0.807,165.653
4730,7ARveOiD31w2Nq0n5FsSf8,Melodrama,['Lorde'],221874,True,Perfect Places,73,0.622,0.58,1,-5.273,0,0.0504,0.00241,2.95e-05,0.112,0.512,104.41
4731,7vguMCv8uVuZLiQJ156u3Z,Play with Fire (feat. Yacht Money),"['Sam Tinnesz', 'Yacht Money']",180690,False,Play with Fire (feat. Yacht Money),78,0.573,0.539,2,-6.091,0,0.0322,0.0162,1.16e-05,0.105,0.39,75.012
4732,1Jmqubf9kGkWeYQXQKImL5,Strange Days,['The Doors'],130173,False,People Are Strange,78,0.699,0.467,4,-8.578,0,0.0375,0.685,0.0,0.315,0.764,119.287
4733,1lATXTBJDHwawvT1UfxWu3,"10,000 Days",['TOOL'],381946,True,The Pot,72,0.469,0.79,7,-6.889,1,0.0391,0.000148,0.372,0.282,0.466,107.45
4734,2fDHuS1PTkHBbCWWZF1ph9,At Folsom Prison,['Johnny Cash'],162653,False,"Folsom Prison Blues - Live at Folsom State Prison, Folsom, CA - January 1968",72,0.621,0.524,0,-15.269,1,0.0803,0.0652,0.00199,0.893,0.889,110.586
4735,3gahizdt1kEi5ovjCn6eql,BAWSKEE 3.5,['Comethazine'],117073,True,SOLVED THE PROBLEM,70,0.934,0.698,10,-10.394,0,0.248,0.00277,1.44e-05,0.101,0.691,98.43
4736,6hAFVoQQGUYM6Ti0N0UKoO,El Alfa y el Omega,"['Kendo Kaponi', 'Ozuna']",240879,True,Paso,70,0.674,0.916,4,-1.558,0,0.25,0.218,0.0,0.852,0.599,88.003
4737,6fc51JZVE0Yijdi6RuoLFv,"How to: Friend, Love, Freefall",['Rainbow Kitten Surprise'],213973,False,Painkillers,69,0.754,0.405,7,-11.547,1,0.0378,0.466,0.00179,0.1,0.0843,114.938
4738,5Y3ID1NKAg8qydyVCrM7ji,Hall of Fame 2.0,['Polo G'],170322,True,Partin Ways,71,0.744,0.439,1,-11.891,0,0.0632,0.424,0.0,0.104,0.39,124.008
4739,6OMO6WdRhSfjMPAiPT94wH,Human,['Three Days Grace'],179160,False,Painkiller,74,0.376,0.95,9,-4.067,1,0.0641,0.00021,0.0,0.0377,0.438,178.018
4740,20dP2DaMHIAmwWAbp7peSr,Birds In The Trap Sing McKnight,"['Young Thug', 'Travis Scott']",252256,True,pick up the phone,72,0.711,0.739,7,-3.804,0,0.129,0.114,0.0,0.226,0.43,136.919
4741,2Nk3gXgekore0lfB7PCnub,La Rueda De La Fortuna,['Alfredo Olivas'],211266,False,El Paciente,80,0.706,0.713,3,-3.609,1,0.0367,0.319,0.0,0.114,0.973,142.002
4742,0w5Bdu51Ka25Pf3hojsKHh,After Laughter,['Paramore'],182693,False,Hard Times,77,0.695,0.818,5,-5.379,0,0.0334,0.00647,4.87e-06,0.0219,0.916,119.965
4743,1Ug5wxoHthwxctyWTUMGta,Wolfgang Amadeus Phoenix,['Phoenix'],193106,False,1901,73,0.59,0.829,0,-5.649,1,0.0419,0.0601,3.99e-05,0.19,0.704,144.099
4744,1MzBbiphN4h5OzyGrP4bPn,Amigas & Pijamada,['KAROL G'],207626,False,PROVENZA,0,0.863,0.502,1,-7.912,1,0.0496,0.61,0.00765,0.11,0.567,111.029
4745,3Ex5Sa7y5SLEoxkSFkIyRm,Reggaeton Caliente: Latin Rap Beats,['KAROL G'],207626,False,PROVENZA,2,0.863,0.502,1,-7.912,1,0.0496,0.61,0.00765,0.11,0.567,111.029
4746,1hZJTbarHdr82yxVUAtrRy,Love is Love 2023,['KAROL G'],207626,False,PROVENZA,0,0.863,0.502,1,-7.912,1,0.0496,0.61,0.00765,0.11,0.567,111.029
4747,3PpWCS95gDUDRPko3u1MZ9,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,['Feid'],166253,False,Prohibidox,82,0.647,0.801,1,-2.946,0,0.249,0.0451,0.0,0.0628,0.517,180.108
4748,5DHQKZCOZhGNTbYBCekWx0,Mansion,['NF'],270453,False,Paralyzed,74,0.51,0.643,0,-6.602,1,0.0485,0.214,3.22e-06,0.101,0.0397,130.081
4749,6yLqoieklk9gwabLaUDJ4s,Nuevas Metas,"['La Factoria', 'Eddy Lover']",242390,False,Perdóname,80,0.67,0.821,9,-5.868,0,0.0334,0.251,0.0,0.199,0.384,94.983
4750,2D4dV2KXDTszzJ3p3cFqhA,Dawn FM,['The Weeknd'],211814,False,Less Than Zero,81,0.535,0.791,0,-5.55,1,0.0327,0.00096,0.000155,0.0788,0.5,142.981
4751,78lgmZwycJ3nzsdgmPPGNx,Led Zeppelin III (Remaster),['Led Zeppelin'],146250,False,Immigrant Song - Remaster,82,0.564,0.932,11,-10.068,1,0.0554,0.013,0.169,0.349,0.619,112.937
4752,7wZUrN8oemZfsEd1CGkbXE,Spirit,['Leona Lewis'],262466,False,Bleeding Love,78,0.638,0.656,5,-5.886,1,0.0357,0.188,0.0,0.146,0.225,104.036
4753,6KaKmX6EIu3x2057HoZwQF,Watermelon Moonshine,['Lainey Wilson'],208853,False,Watermelon Moonshine,76,0.739,0.413,1,-6.709,1,0.0282,0.47,2.51e-05,0.131,0.649,139.921
4754,0wihfILRNOwE2156Shezc8,Un Verano Sin Ti,['Bad Bunny'],139041,True,Agosto,80,0.849,0.584,1,-8.195,0,0.115,0.0929,6.18e-06,0.492,0.724,115.018
4755,561F1zqRwGPCTMRsLsXVtL,You Don't Mess Around With Jim,['Jim Croce'],146175,False,Time in a Bottle,77,0.544,0.265,2,-11.952,1,0.035,0.848,0.0,0.196,0.7,133.837
4756,6b8LUVmacXlMUl4wRtCD2S,American Heartbreak,['Zach Bryan'],224187,True,Mine Again,71,0.494,0.653,7,-6.493,1,0.0632,0.0441,1.42e-05,0.0898,0.336,153.97
4757,35mvY5S1H3J2QZyna3TFe0,Positions,['Ariana Grande'],172324,True,positions,85,0.737,0.802,0,-4.771,1,0.0878,0.468,0.0,0.0931,0.682,144.015
4758,0HAqq2GcQKyi3s87GuN7jU,Sling,['Clairo'],228922,False,Amoeba,74,0.739,0.491,6,-11.515,1,0.027,0.791,0.0366,0.1,0.707,111.008
4759,5yAu4njFSdM47dfsTkQPZ2,The Best Of Everything - The Definitive Career Spanning Hits Collection 1976-2016,['Tom Petty'],261812,False,Runnin' Down A Dream,74,0.471,0.956,9,-6.371,1,0.0403,0.000596,0.62,0.624,0.715,169.798
4760,4NgherJDfCXWBZBYheM4jK,DISORDER,['Kxllswxtch'],120428,False,WASTE,83,0.627,0.123,7,-14.411,1,0.0316,0.859,0.00105,0.149,0.11,131.883
4761,2hns6Dv29Yrg68AVTJiAyA,I'm Not Dead,['P!nk'],208493,False,Who Knew,77,0.688,0.734,9,-4.569,1,0.0274,0.00462,0.0,0.0756,0.46,140.004
4762,0jkzxxDG8z3Y5OmfNl1VM0,Stick Season,['Noah Kahan'],194416,True,Homesick,76,0.503,0.643,6,-6.494,1,0.0407,0.0261,2.27e-05,0.314,0.43,169.955
4763,70wYA8oYHoMzhRRkARoMhU,Sam's Town,['The Killers'],220426,False,When You Were Young,80,0.467,0.988,11,-3.313,1,0.112,0.000152,0.0484,0.28,0.321,130.433
4764,7szRiHu6r91o2Po9GTPN4c,If I Know Me,['Morgan Wallen'],221880,False,Talkin' Tennessee,74,0.702,0.711,6,-6.697,0,0.0248,0.568,0.0,0.104,0.498,99.988
4765,5qHYXcVvc9xsFB2uH7GpMN,The Very Best Of The Beach Boys: Sounds Of Summer,['The Beach Boys'],217692,False,Kokomo,73,0.682,0.635,0,-10.05,1,0.0346,0.00863,0.0,0.137,0.927,115.584
4766,1HMQmOWrkieKYWlFsjUP3D,Woodland,['The Paper Kites'],210080,False,Bloom - Bonus Track,79,0.591,0.416,1,-9.794,1,0.0246,0.882,0.000641,0.112,0.415,96.003
4767,6aHoPULNO7pSL2ZfUY0bU8,Angelic 7,['SoFaygo'],139728,True,Knock Knock,73,0.669,0.629,1,-6.032,0,0.0657,0.0485,0.0,0.346,0.683,125.935
4768,1jo3TwNGCXfNdB5uba3ZVv,Killshot,['Eminem'],253579,True,Killshot,74,0.893,0.651,0,-8.647,0,0.367,0.0995,0.0,0.371,0.6,105.835
